movie_id,language,movie_name,country
176068,Germen,,India
201066,English,,Spain
146304,Spanish,,UK
255692,English,,Spain
160118,Spanish,,India
150202,Dutch,,Spain
207769,Dutch,,India
198287,Germen,,USA
158907,English,,Spain
196254,Spanish,,USA
170039,Dutch,,Spain
159092,English,,UK
57210,Spanish,,USA
255718,Spanish,,USA
189680,Dutch,,USA
174326,Germen,,USA
169219,Germen,,India
139997,Germen,,UK
158914,Germen,,USA
217896,English,,UK
197033,Germen,,India
87436,Dutch,,Spain
214083,Spanish,,UK
187462,Dutch,,India
157841,Germen,,USA
205939,English,,USA
191294,English,,India
109729,Germen,,UK
122369,English,,USA
137563,Germen,,India
121677,Germen,,India
157351,Dutch,,UK
168399,Dutch,,UK
100544,Germen,,UK
199578,Germen,,India
165739,Spanish,,India
140222,Germen,,Spain
212769,Spanish,,USA
206213,Germen,,USA
214086,Dutch,,USA
195757,Spanish,,USA
159638,Dutch,,USA
172847,English,,Spain
183258,Germen,,USA
218425,Germen,,UK
211449,Germen,,Spain
185267,English,,USA
143049,Dutch,,UK
180951,English,,UK
159008,English,,Spain
166879,Germen,,UK
84191,English,,Spain
227425,Dutch,,India
136850,English,,UK
167305,English,,Spain
204349,Spanish,,India
210910,English,,India
220845,Dutch,,USA
158999,Germen,,India
167960,Spanish,,UK
157117,Spanish,,UK
187541,Germen,,Spain
238589,Dutch,,UK
227359,Germen,,UK
209262,Dutch,,USA
216539,Spanish,,India
207774,English,,Spain
229768,Spanish,,Spain
128081,Germen,,India
183662,English,,USA
182228,English,,USA
167575,Spanish,,India
72525,Germen,,Spain
186971,English,,UK
227877,Germen,,USA
205891,English,,Spain
207780,English,,UK
186988,Dutch,,USA
178682,Germen,,USA
191720,English,,UK
158908,Germen,,India
162215,Germen,,Spain
282848,Germen,,India
205724,English,,UK
173210,English,,Spain
146203,English,,Spain
156268,Spanish,,USA
159004,Dutch,,UK
228245,Dutch,,India
127373,English,,USA
141733,Spanish,,Spain
177888,Spanish,,Spain
192136,Germen,,India
158739,Germen,,UK
185574,Spanish,,India
167733,Germen,,USA
219247,Dutch,,India
231474,Germen,,Spain
205220,English,,UK
161143,Spanish,,Spain
220494,Dutch,,Spain
172631,Dutch,,USA
172386,Spanish,,India
191566,Spanish,,India
217708,Dutch,,India
180679,English,,UK
139519,Dutch,,USA
113148,Germen,,India
254918,Germen,,UK
236028,English,,Spain
159138,Germen,,India
209799,English,,Spain
118289,Germen,,UK
226979,Spanish,,India
154282,Germen,,Spain
171581,Dutch,,Spain
215814,Germen,,Spain
221510,Spanish,,India
246569,English,,India
201847,English,,UK
224076,Germen,,India
174671,Dutch,,Spain
238466,English,,India
167963,Spanish,,USA
177699,Spanish,,India
229839,English,,USA
244610,Dutch,,USA
232175,Spanish,,USA
177203,Dutch,,UK
228933,Spanish,,India
177566,Spanish,,USA
209406,Spanish,,Spain
202141,Dutch,,USA
214081,Germen,,India
200481,Germen,,USA
179111,English,,USA
240881,Germen,,Spain
237710,English,,USA
173153,Germen,,India
278334,Dutch,,USA
153738,English,,Spain
194101,Germen,,Spain
195276,Germen,,Spain
211065,English,,UK
231001,English,,UK
197624,Germen,,UK
167179,Dutch,,India
200462,Germen,,India
121604,Dutch,,India
239459,English,,Spain
242458,Germen,,India
240913,Germen,,UK
180894,Spanish,,India
256742,English,,India
170752,Germen,,UK
146227,English,,USA
210913,Dutch,,USA
222911,English,,Spain
216156,Dutch,,UK
245169,Dutch,,UK
190754,English,,UK
214597,English,,India
173301,English,,UK
240629,Germen,,USA
246449,English,,Spain
158990,Spanish,,UK
164558,Dutch,,UK
284019,Germen,,USA
191824,Spanish,,India
236324,Dutch,,India
212721,Germen,,UK
226437,Spanish,,Spain
248842,Dutch,,UK
186997,English,,UK
159622,Dutch,,UK
241287,English,,India
184846,English,,Spain
257874,English,,Spain
207273,Germen,,India
157409,Germen,,Spain
192210,Spanish,,USA
192813,Germen,,USA
172767,English,,UK
197919,Dutch,,USA
209901,Dutch,,USA
161782,Spanish,,UK
200204,English,,USA
209204,English,,India
216769,Dutch,,UK
199556,Spanish,,Spain
191562,Spanish,,India
164331,Spanish,,India
153509,Germen,,Spain
160564,Dutch,,USA
202807,Spanish,,Spain
169758,Dutch,,USA
209355,Germen,,Spain
131689,English,,Spain
192345,Dutch,,Spain
300302,Dutch,,Spain
176570,Spanish,,USA
241958,Dutch,,USA
123107,Germen,,Spain
224003,Germen,,UK
220677,Dutch,,UK
252990,Germen,,UK
198677,Germen,,Spain
234567,English,,Spain
72359,Spanish,,UK
159154,Dutch,,India
177271,Spanish,,Spain
159151,English,,UK
218460,Spanish,,Spain
169865,Spanish,,USA
163431,English,,India
83869,English,,India
214100,Dutch,,USA
214096,Dutch,,India
228676,Dutch,,Spain
165864,Dutch,,Spain
164443,Dutch,,UK
186606,English,,USA
197393,Dutch,,Spain
171795,Germen,,USA
238234,English,,India
137968,Germen,,USA
159211,Germen,,Spain
194722,Germen,,India
226360,Dutch,,Spain
245597,Dutch,,UK
101724,Dutch,,India
184155,Spanish,,USA
178290,Dutch,,Spain
159667,Dutch,,India
195796,Spanish,,USA
156713,Spanish,,Spain
238407,Dutch,,USA
229296,Germen,,UK
242575,Dutch,,Spain
235662,English,,Spain
273404,English,,India
203696,Germen,,India
217787,Dutch,,USA
180314,Dutch,,UK
173847,Germen,,USA
259761,Dutch,,USA
173205,Dutch,,UK
212063,Germen,,Spain
199818,Dutch,,Spain
180688,Germen,,India
237305,Germen,,India
201132,Germen,,USA
181095,Spanish,,India
97686,English,,Spain
198062,Germen,,USA
184992,English,,India
217337,Spanish,,Spain
244001,Spanish,,India
159002,English,,USA
270221,Germen,,UK
222724,Germen,,USA
158936,Dutch,,Spain
176124,Germen,,UK
192133,Dutch,,UK
203321,Germen,,UK
229138,Dutch,,Spain
174366,Spanish,,USA
215848,English,,India
159140,Spanish,,USA
185460,English,,India
191502,Dutch,,USA
159370,Germen,,Spain
246699,Germen,,Spain
97732,Dutch,,UK
191718,Dutch,,Spain
121573,English,,Spain
159012,Dutch,,UK
206284,Spanish,,UK
202960,Germen,,UK
223202,Dutch,,UK
152756,Dutch,,Spain
213121,Dutch,,UK
167502,Spanish,,India
209964,Germen,,UK
159024,Dutch,,UK
238185,Dutch,,India
142115,Dutch,,UK
173495,English,,India
159032,Germen,,UK
158743,English,,USA
268207,Germen,,UK
174678,Germen,,Spain
202604,Spanish,,USA
116741,Germen,,USA
201550,Germen,,India
190940,Germen,,USA
224087,Germen,,India
176088,Germen,,USA
172785,Spanish,,Spain
142391,Spanish,,UK
169642,Spanish,,USA
228355,Dutch,,India
233863,Spanish,,India
230158,Spanish,,India
187628,Germen,,India
159770,Dutch,,India
216790,Germen,,India
184149,Germen,,Spain
182127,English,,Spain
225564,English,,Spain
158752,English,,UK
193524,Dutch,,UK
173491,Germen,,UK
225703,Germen,,India
124623,Dutch,,UK
213417,English,,UK
190250,Germen,,India
203793,Dutch,,India
141058,Dutch,,India
178850,Spanish,,UK
238749,Dutch,,USA
194121,Spanish,,USA
246308,English,,Spain
279954,English,,USA
203217,English,,Spain
160220,English,,India
228009,English,,USA
224908,Germen,,USA
173455,English,,Spain
203351,English,,Spain
376823,English,,Spain
231401,Dutch,,Spain
174323,Germen,,UK
105,English,,USA
2108,Germen,,India
526,Dutch,,USA
9355,Spanish,,Spain
707,English,,UK
11976,Germen,,Spain
9340,Germen,,Spain
10014,English,,USA
1369,Spanish,,USA
606,English,,UK
1374,Germen,,USA
68,Spanish,,UK
10957,Germen,,UK
873,Spanish,,Spain
10999,English,,USA
9838,Germen,,India
10925,Germen,,USA
9281,Spanish,,USA
11532,English,,USA
10328,English,,Spain
16248,Dutch,,UK
11797,Germen,,UK
11418,Germen,,USA
10157,Germen,,India
9626,English,,India
8408,English,,USA
15196,Dutch,,Spain
9731,Germen,,Spain
13764,Dutch,,USA
20721,Spanish,,UK
10176,Germen,,Spain
12500,English,,USA
9749,Spanish,,USA
11814,English,,UK
8879,Spanish,,India
10849,Dutch,,India
11177,Spanish,,UK
29161,Germen,,Spain
10303,English,,India
11954,Germen,,India
1694,English,,Spain
23919,Germen,,India
10905,Dutch,,UK
14370,English,,Spain
8992,Germen,,UK
9080,English,,Spain
24873,Germen,,India
17824,Germen,,India
10843,Germen,,India
5683,English,,USA
2075,Dutch,,USA
13667,Dutch,,Spain
12615,Dutch,,USA
10372,Dutch,,Spain
1816,English,,India
10552,Spanish,,USA
11064,Spanish,,USA
15983,Spanish,,USA
11864,English,,Spain
11509,English,,India
34573,Spanish,,UK
45408,Germen,,Spain
11824,Germen,,UK
11703,Germen,,Spain
17898,Spanish,,Spain
11557,English,,Spain
20348,Dutch,,USA
21627,Germen,,UK
27590,Germen,,Spain
44191,Spanish,,UK
11904,Germen,,India
8130,Dutch,,USA
19357,Dutch,,India
12775,Germen,,India
14750,Germen,,India
11893,Spanish,,USA
35144,Spanish,,India
19259,Spanish,,Spain
26578,Germen,,UK
16082,Dutch,,Spain
13155,Germen,,Spain
25133,English,,UK
18252,English,,Spain
12235,Dutch,,USA
27064,Spanish,,India
29794,Dutch,,India
10553,English,,Spain
19064,Germen,,Spain
14040,Spanish,,Spain
17663,English,,UK
9846,Spanish,,India
13938,Dutch,,USA
18502,Spanish,,Spain
16263,English,,India
9872,Spanish,,India
42044,Dutch,,UK
11018,Spanish,,Spain
49370,English,,Spain
11338,English,,Spain
24548,English,,UK
18729,Dutch,,India
24742,Germen,,Spain
11240,Dutch,,USA
50211,Dutch,,UK
12764,Germen,,UK
15982,Dutch,,Spain
11243,Germen,,UK
33078,Germen,,USA
30069,Spanish,,UK
674,Dutch,,India
272,Germen,,Spain
411,Germen,,UK
752,English,,India
187,Dutch,,Spain
118,Dutch,,USA
1895,Spanish,,India
7453,Dutch,,UK
1635,Spanish,,USA
953,Germen,,UK
9738,English,,USA
561,Dutch,,India
9522,Germen,,UK
8202,Germen,,India
10022,Germen,,Spain
74,English,,Spain
1904,Spanish,,UK
6957,English,,UK
9982,Spanish,,USA
8488,English,,India
9335,Dutch,,USA
2313,English,,Spain
11283,Dutch,,UK
1495,Spanish,,UK
4379,Dutch,,Spain
254,Germen,,Spain
4551,Germen,,UK
11968,Dutch,,UK
4348,Dutch,,UK
142,Germen,,India
9928,Germen,,USA
13417,English,,UK
11679,English,,UK
9779,Dutch,,Spain
787,English,,Spain
8923,Spanish,,UK
1656,Spanish,,Spain
1830,English,,India
6795,Germen,,India
9947,Spanish,,UK
10320,Germen,,USA
3933,Dutch,,UK
533,Dutch,,Spain
2800,Germen,,USA
14174,English,,India
9667,Dutch,,UK
25,Spanish,,USA
9392,Dutch,,UK
16320,Germen,,Spain
215,Dutch,,Spain
9007,Germen,,Spain
11451,Dutch,,India
9621,English,,USA
20760,Spanish,,Spain
8292,Spanish,,India
1690,English,,USA
5236,Spanish,,Spain
921,Spanish,,India
116,Spanish,,UK
10982,Spanish,,USA
11096,English,,UK
9722,Germen,,USA
11931,English,,UK
8274,Dutch,,India
8814,English,,India
10033,Spanish,,UK
9641,Dutch,,UK
11431,Spanish,,Spain
11648,English,,UK
9777,Dutch,,UK
179,Spanish,,UK
4442,Dutch,,India
1947,Germen,,UK
2026,Germen,,India
6519,Germen,,India
612,Germen,,UK
8643,Germen,,Spain
9388,Germen,,India
11453,Spanish,,Spain
231,Dutch,,India
10214,Dutch,,USA
8999,Dutch,,India
257,Germen,,India
9913,Dutch,,India
5289,Dutch,,India
6439,Spanish,,USA
3291,Germen,,India
7214,Germen,,Spain
59,Dutch,,USA
10065,English,,Spain
7552,Spanish,,Spain
10027,Germen,,USA
7233,Dutch,,Spain
11638,Dutch,,USA
9687,Dutch,,USA
9910,Spanish,,UK
7873,Dutch,,Spain
9315,Germen,,UK
8978,Spanish,,UK
15648,English,,UK
308,Dutch,,India
6963,Dutch,,Spain
10851,English,,Spain
9885,English,,Spain
11683,Spanish,,USA
10040,Dutch,,USA
10070,English,,UK
69,Germen,,UK
9043,English,,India
8976,Spanish,,USA
10060,Germen,,UK
9981,Germen,,India
14517,English,,UK
10012,English,,UK
8066,Germen,,USA
13374,Germen,,USA
9291,Spanish,,USA
7553,Dutch,,India
11637,Spanish,,Spain
10077,English,,India
7515,Spanish,,Spain
9753,Germen,,Spain
791,Germen,,Spain
10048,Spanish,,USA
6961,Dutch,,UK
168705,English,,India
9912,Dutch,,UK
1420,Germen,,Spain
9681,Spanish,,India
24556,English,,India
7364,Spanish,,USA
9515,English,,UK
398,Germen,,USA
14175,English,,UK
1985,English,,USA
1544,Dutch,,UK
2652,Germen,,UK
10066,Germen,,UK
13922,Germen,,India
9923,English,,USA
20077,Spanish,,USA
18500,Spanish,,UK
14177,English,,India
9074,Germen,,USA
16367,Dutch,,USA
14199,Dutch,,India
15657,Spanish,,India
15487,Dutch,,Spain
16553,Dutch,,UK
10064,Germen,,India
10292,English,,USA
8053,English,,USA
9721,Germen,,USA
12591,Germen,,Spain
10092,English,,Spain
9763,English,,UK
11804,Germen,,UK
13020,Spanish,,India
9270,Spanish,,Spain
12700,Dutch,,India
42246,Spanish,,Spain
11400,Germen,,India
1951,Germen,,Spain
27902,English,,India
11459,Germen,,USA
9813,English,,India
11460,Dutch,,Spain
11348,Germen,,USA
9927,English,,India
20910,Spanish,,Spain
10008,English,,Spain
24615,Germen,,Spain
22473,Spanish,,India
13994,Germen,,Spain
5471,Spanish,,UK
340,Spanish,,USA
10258,Spanish,,India
15906,Spanish,,UK
21705,Dutch,,Spain
17113,Germen,,UK
13499,Spanish,,India
13682,Dutch,,USA
14057,English,,India
17124,Spanish,,UK
13933,Dutch,,Spain
9899,English,,USA
9724,Dutch,,Spain
14375,Dutch,,UK
17035,English,,Spain
10476,Spanish,,USA
546,English,,UK
10913,Dutch,,India
1696,Spanish,,USA
26985,Spanish,,USA
12142,Dutch,,UK
8968,Germen,,USA
1826,Dutch,,UK
15258,English,,UK
11559,English,,India
14695,Spanish,,USA
27594,Dutch,,Spain
17455,English,,UK
21481,Spanish,,UK
29293,Dutch,,UK
9921,Spanish,,Spain
16456,Germen,,India
7295,Germen,,India
1665,Germen,,India
12699,Germen,,UK
9042,Germen,,UK
1833,English,,Spain
30238,Dutch,,UK
13679,Dutch,,USA
15124,English,,UK
16048,Dutch,,UK
501,Dutch,,Spain
10707,Germen,,India
20558,Dutch,,USA
41508,Germen,,UK
9729,Dutch,,Spain
8332,Dutch,,USA
9968,Dutch,,India
67,English,,USA
28201,Spanish,,Spain
10845,English,,India
14180,Spanish,,USA
35320,Germen,,India
14166,Dutch,,Spain
20969,English,,Spain
20215,English,,Spain
12228,Dutch,,USA
1546,Dutch,,USA
14544,English,,India
18882,Dutch,,India
16411,English,,USA
11421,Germen,,USA
58462,Spanish,,India
17186,Dutch,,USA
19803,English,,UK
14457,Dutch,,UK
16455,Dutch,,Spain
2287,Spanish,,UK
10263,Germen,,India
28366,Germen,,UK
6473,Spanish,,Spain
2610,Spanish,,USA
19495,Dutch,,USA
9701,Germen,,India
13557,Spanish,,India
8382,Spanish,,USA
26138,Spanish,,Spain
13393,Dutch,,Spain
1622,Germen,,USA
16186,English,,USA
65215,Dutch,,USA
15624,Germen,,Spain
7870,Spanish,,USA
55504,Dutch,,India
23478,English,,India
13341,Germen,,USA
8008,Spanish,,Spain
24123,Germen,,Spain
21891,Germen,,India
124673,Dutch,,India
1444,Spanish,,USA
24546,Germen,,India
12920,Dutch,,India
19109,Germen,,UK
72240,Germen,,USA
15493,English,,Spain
18191,English,,India
38559,English,,India
45887,Spanish,,Spain
5145,English,,Spain
17880,Dutch,,Spain
11604,Spanish,,USA
22747,Dutch,,Spain
9787,Spanish,,India
5171,Germen,,UK
16608,Spanish,,UK
10773,Spanish,,Spain
7182,Germen,,Spain
10846,English,,Spain
30178,Spanish,,UK
31446,Spanish,,USA
9700,English,,USA
12261,Germen,,USA
19082,English,,USA
19166,Spanish,,USA
10579,Dutch,,UK
9009,Dutch,,India
11788,Spanish,,USA
1382,Dutch,,UK
24702,English,,UK
9005,English,,UK
19583,Dutch,,USA
20981,Germen,,India
148,Dutch,,Spain
14597,Dutch,,India
13919,Spanish,,Spain
21838,Dutch,,USA
15402,Spanish,,USA
13373,Germen,,India
25197,Spanish,,Spain
13802,English,,UK
10598,English,,India
9814,Spanish,,Spain
14922,Germen,,UK
2151,Dutch,,UK
14933,Germen,,USA
292,Spanish,,Spain
18189,Germen,,Spain
24618,Spanish,,USA
2566,Germen,,India
14228,Germen,,UK
34186,Spanish,,India
13014,English,,India
49081,Germen,,UK
9288,Germen,,UK
20771,Germen,,Spain
11354,Dutch,,India
20521,Germen,,India
6967,English,,USA
17350,English,,USA
98622,English,,India
13498,Spanish,,India
7509,Dutch,,India
14286,Dutch,,India
18825,Dutch,,USA
25967,Spanish,,UK
24029,Spanish,,India
24939,Spanish,,Spain
18070,Spanish,,Spain
22559,Germen,,USA
14147,Germen,,UK
3527,Spanish,,Spain
11214,Spanish,,India
17919,English,,Spain
17868,English,,UK
31046,Spanish,,UK
168891,Germen,,Spain
14644,English,,Spain
10268,Germen,,India
16452,Dutch,,USA
27176,Spanish,,India
28512,Germen,,UK
16548,Dutch,,USA
14566,Spanish,,UK
24935,Spanish,,USA
868,English,,UK
29595,Spanish,,USA
14907,Spanish,,USA
19521,English,,Spain
16998,English,,Spain
38828,Dutch,,India
15907,Spanish,,UK
13015,Dutch,,USA
20604,Germen,,UK
14788,English,,UK
13222,Germen,,UK
18484,Spanish,,Spain
31329,Spanish,,India
13739,Spanish,,USA
33081,Germen,,India
834,Germen,,UK
58,English,,Spain
920,Germen,,UK
36557,English,,India
591,Dutch,,UK
9762,Dutch,,Spain
950,Dutch,,UK
956,English,,USA
350,Spanish,,UK
1422,Dutch,,Spain
1581,Dutch,,USA
1124,Germen,,UK
1593,English,,UK
1164,Dutch,,India
9693,Spanish,,UK
8275,Dutch,,UK
1452,Germen,,USA
496,Germen,,USA
9339,English,,USA
10010,Dutch,,UK
9767,Germen,,India
388,Dutch,,Spain
7518,Germen,,India
1427,Germen,,USA
1372,Spanish,,USA
7457,Germen,,Spain
1948,English,,Spain
186,Spanish,,Spain
9036,Spanish,,USA
9286,Dutch,,UK
588,Dutch,,India
9655,English,,India
1381,Germen,,UK
9836,Spanish,,USA
1246,Dutch,,Spain
10032,Spanish,,India
11619,Spanish,,India
9904,Dutch,,USA
7551,English,,Spain
2486,English,,USA
2044,Spanish,,Spain
4257,Dutch,,USA
9297,Germen,,India
10947,Spanish,,India
6877,English,,Spain
1579,English,,Spain
9906,Spanish,,USA
9792,Dutch,,USA
9513,English,,India
10025,English,,UK
1247,English,,Spain
9920,English,,UK
7985,Dutch,,Spain
82,Spanish,,UK
9293,Germen,,USA
9044,Dutch,,UK
3683,Dutch,,UK
1378,Spanish,,Spain
4351,English,,USA
9975,Spanish,,India
9708,Germen,,USA
7516,Spanish,,USA
15163,Spanish,,UK
9530,Dutch,,USA
9918,Spanish,,UK
11170,Dutch,,USA
1491,English,,Spain
12096,Dutch,,USA
9988,Dutch,,India
1441,Spanish,,USA
1717,Spanish,,Spain
9035,Dutch,,Spain
11565,English,,USA
3093,English,,Spain
2295,Germen,,UK
9718,Germen,,UK
15255,Dutch,,Spain
1402,English,,Spain
1887,Dutch,,UK
9959,English,,USA
15860,Dutch,,India
9969,Spanish,,UK
14784,Germen,,USA
1523,English,,Spain
214,English,,USA
7512,English,,USA
9353,Spanish,,UK
9676,Germen,,USA
9973,English,,India
503,English,,India
9310,Spanish,,UK
14620,English,,USA
14611,Germen,,USA
18615,Spanish,,India
1819,Spanish,,USA
773,Germen,,India
9072,Dutch,,UK
9948,Germen,,India
21316,Spanish,,Spain
2447,Dutch,,Spain
9794,English,,UK
806,Germen,,India
1251,Germen,,UK
19595,Spanish,,UK
3509,Spanish,,Spain
9817,English,,India
1262,Spanish,,USA
1852,English,,Spain
13767,English,,India
9726,Dutch,,USA
9592,Dutch,,Spain
14202,Dutch,,India
313,Spanish,,India
37725,Germen,,UK
10073,Dutch,,UK
9788,Germen,,India
9900,English,,Spain
7484,English,,USA
25676,English,,Spain
9907,Germen,,Spain
9828,Spanish,,India
10741,English,,USA
1125,English,,USA
326,English,,Spain
4441,Dutch,,USA
8998,Dutch,,USA
12094,Dutch,,Spain
4643,Spanish,,USA
10063,Spanish,,Spain
4723,English,,Spain
9615,Germen,,UK
11652,English,,Spain
13967,Spanish,,Spain
9682,English,,India
13205,English,,Spain
7874,Dutch,,UK
11515,Germen,,India
17700,Spanish,,Spain
10115,Dutch,,India
13722,Spanish,,USA
9903,English,,USA
8975,English,,USA
8997,Spanish,,USA
11908,Dutch,,USA
7510,Germen,,Spain
10067,English,,USA
9978,Spanish,,USA
16781,Spanish,,UK
14171,Dutch,,Spain
9756,Spanish,,India
1440,Spanish,,Spain
9957,Dutch,,UK
1123,Dutch,,Spain
9986,Dutch,,USA
12763,Germen,,Spain
14113,Germen,,India
18843,Germen,,UK
13285,Germen,,Spain
